#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2020-01-21 10:48:19.380
#Sample rate: 1333.33Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1 V
#Channel 2: Range: 500 mV/div Offset: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.67425000000000002,1.3685619110503238,-0.71042929842693514
-0.67349999999999999,1.3461126277639022,-0.71042929842693514
-0.67275000000000007,1.3474331738395739,-0.71042929842693514
-0.67200000000000004,1.3454523547260662,-0.71042929842693514
-0.67125000000000001,1.3636098632665545,-0.71042929842693514
-0.6705000000000001,1.3880399656664841,-0.71042929842693514
-0.66975000000000007,1.4240248462285425,-0.71042929842693514
-0.66900000000000004,1.4712343684338118,-0.71042929842693514
-0.66825000000000001,1.46661245716896,-0.71042929842693514
-0.66749999999999998,1.448124812109554,-0.71042929842693514
-0.66675000000000006,1.4837795561526945,-0.71042929842693514
-0.66600000000000004,1.5461753582281903,-0.71042929842693514
-0.66525000000000001,1.5722561432227096,-0.71042929842693514
-0.66450000000000009,1.6386135835252211,-0.71042929842693514
-0.66375000000000006,1.689784743957506,-0.71042929842693514
-0.66300000000000003,1.6901148804764241,-0.71042929842693514
-0.66225000000000001,1.6920956995899319,-0.71042929842693514
-0.66149999999999998,1.6864833787683264,-0.71042929842693514
-0.66075000000000006,1.6353122183360416,-0.71042929842693514
-0.66000000000000003,1.5970163821415573,-0.71042929842693514
-0.65925,1.5808396927145769,-0.71042929842693514
-0.65850000000000009,1.5550890442389753,-0.71042929842693514
-0.65775000000000006,1.5554191807578934,-0.71042929842693514
-0.65700000000000003,1.5445246756336004,-0.71042929842693514
-0.65625,1.5313192148768817,-0.71042929842693514
-0.65550000000000008,1.5273575766498662,-0.71042929842693514
-0.65475000000000005,1.5240562114606866,-0.71042929842693514
-0.65400000000000003,1.5204247097525889,-0.71042929842693514
-0.65325,1.5052384298823624,-0.71042929842693514
-0.65250000000000008,1.538252081774159,-0.71042929842693514
-0.65175000000000005,1.5636725937308427,-0.71042929842693514
-0.65100000000000002,1.5811698292334948,-0.71042929842693514
-0.65024999999999999,1.619795801946897,-0.71042929842693514
-0.64950000000000008,1.6412546756765649,-0.71042929842693514
-0.64875000000000005,1.6590820476981349,-0.71042929842693514
-0.64800000000000002,1.6646943685197404,-0.71042929842693514
-0.64724999999999999,1.6475272695360061,-0.71042929842693514
-0.64650000000000007,1.6983682934493731,-0.71042929842693514
-0.64575000000000005,1.7620846416005409,-0.71042929842693514
-0.64500000000000002,1.7941078839355837,-0.71042929842693514
-0.64424999999999999,1.8482502730381303,-0.71042929842693514
-0.64350000000000007,1.8835748805623527,-0.71042929842693514
-0.64275000000000004,1.8911680204974661,-0.71042929842693514
-0.64200000000000002,1.8954597952433996,-0.71042929842693514
-0.6412500000000001,1.8611255972759311,-0.71042929842693514
